gmd_name,party_name,these_id,these_politikfeld,polarity,these_title,statement,valuation,explanation
Bielefeld,Die PARTEI,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",75,Burgerbudget hört sich doch gut an - gerne vegan und ohne Ananas (oder doch lieber mit?)
Bielefeld,SPD,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",50,"Ein Bürgerbudget haben wir in unserem Wahlprogramm nicht vorgesehen. Stattdessen setzen wir auf andere Formen der Beteiligung, wie zum Beispiel die Stärkung der Bezirksvertretungen und neue digitale Beteiligungsformate. Trotzdem kann ein Bürgerbudget eine sinnvolle Ergänzung sein."
Bielefeld,AfD,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,
Bielefeld,CDU,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",25,"Die Idee eines Bürgerhaushaltes ist eine charmante Idee, da das Bürgerbudget eine weitere Form der Partizipation ermöglicht. Die Verwaltung um das Budget herum erhöht die Kosten des Bürgerhaushaltes aber unverhältnismäßig."
Bielefeld,VOLT,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,"Volt fordert eigene Bürgerbudgets in Kommunen, über die die Bevölkerung direkt entscheiden kann."
Bielefeld,BSW,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",75,"Gut durchdachte Projekte sollten auch finanzielle Unterstützung erhalten. Diese können über Bürgerräte an die Stadtverwaltung weitergeleitet werden. Allerdings scheint in Zeiten einer Haushaltssperre ein Bürgerbudget nicht realistisch. Die aktuelle Aufrüstungspolitik der großen Parteien, die auch in Bielefeld seit Jahren regieren, wird das Problem weiter verschärfen. Das BSW fordert: Es muss ein Umdenken in den Ausgabenprioritäten des Staates und der Stadt stattfinden."
Bielefeld,GRÜNE,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,"Wir GRÜNE setzen uns für mehr direkte Beteiligung ein. Ein Bürgerbudget stärkt demokratische Teilhabe, macht kommunale Entscheidungen transparenter und zeigt: Die Ideen der Menschen vor Ort zählen. Wenn Bürger*innen mitentscheiden, entstehen Projekte, die wirklich gebraucht werden – und Identifikation mit der Stadt wächst. Deshalb wollen wir feste Budgets für Beteiligung schaffen."
Bielefeld,DIE LINKE,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",50,"Bürgerbudget sind eine Möglichkeit, Bürger:innen mehr Entscheidung zu ermöglichen. Für Bielefeld als Flächenstadt kommen hier eher die Stadtbezirke in Frage. Diese sind aber noch so groß, dass ein eher Ortsteilbezogenes Konzept der wahrscheinlich effektivere Weg ist. Es ist zu mindestens eine Überlegung wert."
Bielefeld,FDP,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",0,
Paderborn,FDP,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",0,"Ein fester Topf für Bürgerbudgets klingt gut, bindet aber Mittel, die an anderer Stelle dringend gebraucht werden. Statt Parallelstrukturen zu schaffen, setzen wir auf transparente Haushaltsplanung, klare Prioritäten und frühzeitige Bürgerbeteiligung bei wichtigen Projekten."
Paderborn,GRÜNE,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,"Wir Grünen wollen die Bürger*innen direkt an der Gestaltung ihres Umfelds beteiligen. Ein festes Bürgerbudget ist ein transparentes und unbürokratisches Instrument, das die lokale Demokratie stärkt und die Identifikation mit unserer Stadt fördert. Ein Beispiel: Wir begrüßen die Arbeit des Integrationsrates und wollen ihm ein eigenes Budget zur Verfügung stellen, um eigene Projekte zu realisieren."
Paderborn,Die PARTEI,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,Wir möchten auch direkt einen Vorschlag für die erste Abstimmung unterbreiten: Freibier für alle Haushalte.
Paderborn,AfD,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",25,"Die AfD steht für Direkte Demokratie nach Schweizer Vorbild und möchte ausdrücklich Bürgerbegehren bei wichtigen und wegweisenden Entscheidungen beispielsweise bei geplanten Großbauprojekten (Stadthaus), Veränderungen von Bebauungsplänen und Flächennutzungenplänen (Windkraft) vorantreiben. Wenn ein Bürgerhaushalt erstmal auf Ebene des Rates evaluiert und konzeptionell vorgestellt wird, kann man gerne in Zukunft über einen solchen diskutieren."
Paderborn,CDU,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",50,"Ein festes Bürgerbudget ist grundsätzlich möglich, die Form der Abstimmung sollte aber möglichst bürokratiearm möglich sein."
Paderborn,DIE LINKE,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,"Ein Bürgerbudget stärkt die demokratische Mitbestimmung und schafft Vertrauen in kommunale Politik. Menschen vor Ort wissen oft selbst am besten, was gebraucht wird, ob neue Spielgeräte, mehr Grün oder Kulturprojekte. Wir setzen uns dafür ein, dass auch Paderborn ein verbindliches Bürgerbudget einführt: transparent, niedrigschwellig und fair verteilt auf alle Stadtteile."
Paderborn,SPD,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",25,Die Festlegung des Haushaltes einer Kommune liegt in den Händen der gewählten Ratsleute. Bürgerbudgets suggerieren eine Art Pseudobasisdemokratie und betreffen In der Regel nur sehr ausgesuchte Themen.
Paderborn,VOLT,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,"Wir fordern wir die Erprobung eines partizipativen Haushalts, welcher Bürger aktiv an kommunalen Entscheidungsprozessen teilhaben lässt. Dadurch werden haushaltspolitische Entscheidungen zu gewissen Teilen auf die Ebene derjenigen verlagert, die von den Entscheidungen unmittelbar betroffen sind."
Münster,SPD,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",25,Bürgerbeteiligung ist für die SPD Münster wichtig. Das Instrument des Bürgerhaushalts hat sich in der Vergangenheit in Münster jedoch nicht vollumfänglich bewährt.
Münster,VOLT,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,
Münster,CDU,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",25,
Münster,AfD,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",25,"Es ist nicht klar, was genau gemeint ist und wie es funktionieren soll. Über konkrete Projekte den Bürger zu befragen, macht Sinn. Das sollte aber nicht von einem willkürlich festgelegten Finanzbudget abhängig gemacht werden."
Münster,FDP,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",75,Bürgerbudgets sind eine gute Idee. Am besten funktionieren diese unserer Ansicht nach im lokalen Einsatz direkt im Viertel bei kleineren Projekten anstatt in der stadtweiten Abstimmung.
Münster,DIE LINKE,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,"Die Linke bevorzugt eine sinnvolle und bürgernahe Verwendung von Steuergeldern. Wir wollen echte Demokratie von unten – eine Stadt, in der die Menschen aktiv mitentscheiden können: über ihre Wohnsituation, ihr direktes Umfeld sowie über die Nutzung und Bebauung öffentlicher Flächen."
Münster,Die PARTEI,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,"Ja. Das gesamte Bürgerbudget wird in einen einzigen, gigantischen Lottoschein investiert. Wenn wir den Jackpot knacken, wird Münster zur reichsten Stadt der Welt und kauft Deutschland. Wenn nicht, haben wir es wenigstens versucht. Politik muss wieder groß denken!"
Münster,GRÜNE,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",75,"Ein Bürgerbudget kann die kommunale Demokratie stärken, sofern es Teil eines klaren und fairen Prozesses ist. Wichtig ist, dass sich alle Bürger*innen beteiligen können – unabhängig von Alter, Herkunft oder Einkommen – und dass die Mittel transparent vergeben werden. Bürger*innenbudgets fördern Partizipation und direkte Mitbestimmung und können ein wichtiger Baustein einer vielfältigen Bürger*innenbeteiligung in Münster sein."
Köln,AfD,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",50,"Angesichts der Haushaltslage muss die Freigabe zusätzlicher Budgettöpfe genauestens überprüft und die Verwendung kontrolliert werden. Insofern die Finanzierung geklärt ist, können im Rahmen direkter Demokratie können Mittel bereitgestellt werden, damit engagierte Bürger oder örtliche Vereine Abstimmungen über die Verwendung eines Veedelsbudgets veranlassen."
Köln,SPD,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",75,
Köln,GRÜNE,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,"Das bisherige Format des Kölner Bürgerhaushalts war strukturell nicht erfolgreich. Es bedarf einer Neukonzeption, damit sich alle Bürger*innen mit ihren Ideen einbringen können, die dann auch umsetzbar sind. Angesichts der haushalterischen Situation ist ein Neustart erforderlich."
Köln,VOLT,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,Bürger*innenhaushalt wie in Warschau! Die Menschen können direkt über die Verwendung eines Teils des städtischen Haushalts mitentscheiden. Durch den seit 2014 implementierten Bürger*innenhaushalt wurden bereits über 3.500 Vorschläge aus der Stadtgesellschaft erfolgreich in Warschau umgesetzt. Dabei können alle Einwohner*innen Projektvorschläge digital einreichen und digital an der Abstimmung teilnehmen.
Köln,Die PARTEI,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",25,"Wenn, dann nur mit Anwesenheitspflicht für ALLE Bürger und Bürgerinnen."
Köln,DIE LINKE,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",100,"Wir meinen: Wir Kölner*innen wissen selbst am besten, was für uns und unsere Stadt gut ist. Wir wollen bei den großen und kleinen Fragen der Entwicklung unserer Stadt gehört werden und auf Entscheidungen tatsächlich Einfluss nehmen können. Ein festes Bürgerbudget entspricht dieser Einstellung."
Köln,FDP,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",0,"Die FDP steht ein für mehr Brügerbeteiligung und betont gleichzeitig, dass der Rat der Stadt das gewählte Entscheidungs- und Repräsentationsgremium auf kommunaler Ebene ist. Sie lehnt Strukturen ab, die politische Entscheidungsprozesse verkomplizieren."
Köln,CDU,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",50,"Ein festes Bürgerbudget kann die direkte Mitbestimmung stärken, birgt aber auch organisatorische und finanzielle Herausforderungen, die sorgfältig abgewogen werden müssen."
Köln,BSW,bridge_40,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerbudget,"Jede Stadt soll ein festes (Bürgerbudget)[Ein Bürgerhaushalt mit festem Budget wie u.a. in Bonn und Wuppertal] reservieren, über das die Bürgerinnen und Bürger in einer Abstimmung entscheiden.",75,
Duisburg,VOLT,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Bürgerräte bringen vielfältige Perspektiven ein und stärken die Legitimation politischer Entscheidungen. Volt setzt auf zufällig ausgeloste, wissenschaftlich begleitete Bürgerräte mit ausreichend vielen Teilnehmenden, um die Stadtgesellschaft wirklich abzubilden. Wichtig sind außerdem verständliche Kommunikation und Transparenz politischer Abläufe, damit fundierte Entscheidungen getroffen werden können und die Arbeit der Bürgerräte öffentlich nachvollziehbar ist."
Duisburg,CDU,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,25,
Duisburg,FDP,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,0,"Der 102köpfige Stadtrat, die 119 Bezirksvertreter und die zahlreichen Mitglieder in Ausschüssen und Beiräten sind von großen Mehrheiten der Duisburger Bevölkerung gewählt worden als ihre jeweiligen legitimierten Vertreter. Alle Parteien stehen den Bürgerinnen und Bürgern offen gegenüber und stehen immer für Gespräche mit Einwohnern, Verbänden und Vereinen bereit. Dadurch ist die Entscheidungsbefugnis gegeben"
Duisburg,BSW,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Proaktive Bürgerbefragungen, frühzeitiges Informieren der Bürgerschaft über Projekte, öffentliche Sitzungen mit Sachverständigen und respektvolle Debatten sowie zivilisiertes Aushandeln von Interessen sind wichtige Elemente, um die Bürgerinnen und Bürger zu beteiligen. Bürgerräte können darüber hinaus eine sinnvolle Ergänzung sein."
Duisburg,DIE LINKE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,Die Linke Duisburg setzt sich dafür ein diese Bürger:innenräte einzuführen.
Duisburg,GRÜNE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Wir GRÜNE wollen die Demokratie in Duisburg neu beleben – durch echte Mitbestimmung. Bürgerräte sind ein starkes Instrument dafür: Sie bringen Menschen mit unterschiedlichen Hintergründen an einen Tisch und sorgen dafür, dass nicht nur die Lautesten gehört werden. Solche Gremien beraten Politik unabhängig, vielfältig und sachorientiert – das stärkt Vertrauen und macht politische Entscheidungen transparenter. Wir setzen uns dafür ein, Bürgerräte als festes Beteiligungsformat zu etablieren."
Duisburg,SPD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,50,
Duisburg,AfD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,0,Die AfD lehnt das Modell der Bürgerräte ab. Wir favorisieren Volksentscheide statt deliberativer Gremien.
Oberhausen,FDP,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,50,"Die Stadt Oberhausen verfügt bereits seit 2016 über einen Bürgerrat, der beratend tätig ist. Dies sehen wir positiv."
Oberhausen,CDU,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Die CDU Oberhausen begrüßt den durch Oberbürgermeister Daniel Schranz ins Leben gerufenen Bürgerrat. Von Anfang an stand fest, dass dieses Beteiligungsmodell keineswegs die weiteren Beteiligungsmöglichkeiten in unserer Stadt ersetzen, sondern vielmehr ergänzen soll. Ein wesentliches Ziel des Bürgerrates ist es, dass Themen, die der Stadtbevölkerung unter den Nägeln brennen, in den regelmäßig stattfindenden Gremiensitzungen offen zur Sprache kommen."
Oberhausen,DIE LINKE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,50,
Oberhausen,GRÜNE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Die parlamentarische Demokratie bleibt das Fundament unseres politischen Systems – Bürgerräte können als ergänzende Brücke zwischen Bevölkerung und gewählten Vertretungen dienen, sofern sie keine parallelen Entscheidungsstrukturen bilden und die repräsentative Zusammensetzung der Bevölkerung gewährleisten."
Oberhausen,SPD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Bürgerräte können einen Beitrag zur politischen Meinungsbildung leisten, indem sie vielfältige Perspektiven abbilden. Sie sind ein sinnvolles Instrument, um Bürgerbeteiligung zu vertiefen und die Demokratie zu stärken. Wichtig ist jedoch, dass Bürgerräte einen beratenden Charakter haben. Entscheidungen müssen weiterhin legitimiert und verantwortet durch die gewählten Ratsmitglieder getroffen werden. Bürgerräte können diesen Prozess ergänzen – nicht ersetzen."
Oberhausen,Die PARTEI,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"JA! Endlich entscheiden nicht nur zufällig inkompetente Politikerinnen, sondern auch zufällig ausgewählte Bürgerinnen– Fortschritt!"
Oberhausen,BSW,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,
Bochum,VOLT,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",NA,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Volt setzt sich dafür ein, dass geloste Bürger*innen in einem extern moderierten Prozess gemeinsam mit der Politik und Stadtverwaltung Leitlinien für die zukünftige Beteiligung festlegen. Diese Leitlinien sollen beschreiben für welche Vorhaben welche Formate der Beteiligung anzuwenden sind."
Bochum,CDU,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",NA,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,0,"Es gibt bereits jetzt diverse Beteiligungsformate, auch in Bochum. Willkürlich ausgesuchte Personengruppen sind nicht der Weisheit letzter Schluss bei Entscheidungsfindungen. Wichtig für die Zukunft ist, dass es in unserem repräsentativen System weiterhin ausreichend Bewerberinnen und Bewerber um Ratsmandate und Sitze in den Bezirksvertretungen gibt."
Bochum,GRÜNE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",NA,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,0,"Wir haben politisch durchgesetzt, dass für viele konkrete Planungsvorhaben (z.B. Bebauungspläne, Verkehrswege) politische Begleitgremien eingerichtet werden, in denen neben Fachleuten und gewählten Mandatsträger*innen auch zufällig ausgewählte Bürger*innen sitzen. Bürgerbeteiligung funktioniert je konkreter desto besser. Gesonderte Bürgerräte halten wir nicht für zielführend. Seit 2017 gibt es eine jährliche Bürgerkonferenz, deren Ergebnisse an vielen Stellen umgesetzt wurden."
Bochum,DIE LINKE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",NA,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Ja, das sollte unbedingt geschehen, um die Anliegen aus der Bevölkerung zur Sprache zu bringen und fair zu diskutieren."
